checkout_id,member_id,book_id,checkout_date,return_date,title,author,genre,pages,publication_year,publisher,first_name,last_name,grade,neighborhood,membership_status,join_date
9292.0,1074,525,2024-12-28,2025-01-06,Storms And Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,Mostafa,Saleh,8.0,Zamalek,Active,2025-11-21
9009.0,1022,506,2025-04-28,2025-05-04,The Paper Boat Club,Aya Hafez,Friendship,183,2024.0,Nile Press,Youssef,Fouad,7.0,Maadi,Active,2025-02-28
9064.0,1008,502,2025-06-12,2025-06-21,Desert Compass,Amina Darwish,Adventure,109,2018.0,Delta House,Ziad,Saleh,8.0,Maadi,Active,2025-10-28
9169.0,1030,513,2025-11-25,Not Returned Yet,Circuits For Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Reem,Osman,9.0,Nasr City,Active,2025-04-01
9358.0,1077,513,2025-07-09,2025-07-24,Circuits For Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Lina,Rashad,6.0,Shubra,Active,2023-07-08
9297.0,1065,501,2025-04-14,Not Returned Yet,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12
9214.0,1058,525,2024-09-24,Not Returned Yet,Storms And Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,Lina,Mansour,8.0,Heliopolis,Active,2025-07-20
9008.0,1010,520,2025-08-11,Not Returned Yet,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,Nour,Nabil,6.0,Maadi,Active,2024-05-15
9237.0,1057,513,2024-02-22,Not Returned Yet,Circuits For Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12
9303.0,1061,509,2025-12-23,2026-01-10,Marbles And Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27
9338.0,1072,501,2024-07-16,Not Returned Yet,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Seif,Zaki,9.0,Zamalek,Active,2025-10-21
9343.0,1075,529,2024-10-04,2024-10-14,Riddles Of The Red Sea,Sara Tantawy,Mystery,298,2024.0,Cairo Young Readers,Malak,Fahmy,7.0,Shubra,Active,2024-10-28
9130.0,1024,503,2025-09-04,2025-09-17,The Lantern Maker,Adel Roushdy,Historical,259,2024.0,Nile Press,Youssef,Hegazy,8.0,Nasr City,Inactive,2024-01-04
9192.0,1027,519,2025-09-26,2025-10-07,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25
9017.0,1018,519,2024-08-06,2024-08-11,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28
9266.0,1053,519,2024-06-01,2024-06-15,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Adam,Shafik,9.0,Heliopolis,Active,2024-01-03
9132.0,1035,511,2025-02-26,2025-03-13,Winter In Alexandria,Farida Anwar,Historical,117,2016.0,Nile Press,Karim,Fahmy,9.0,Nasr City,Inactive,2025-06-26
9015.0,1010,507,2025-09-02,2025-09-14,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Nour,Nabil,6.0,Maadi,Active,2024-05-15
9362.0,1079,507,2024-03-08,2024-04-07,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Rana,Osman,8.0,Shubra,Active,2024-10-27
9262.0,1054,524,2024-02-25,2024-03-22,The Weaver'S Daughter,Laila Shokry,Historical,114,2016.0,Cairo Young Readers,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21
9336.0,1061,528,2024-04-18,2024-05-15,The Glass Beehive,Mona Kholoussy,Nature,114,2010.0,Delta House,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27
9105.0,1027,501,2025-03-05,2025-03-25,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25
9055.0,1015,525,2025-08-08,2025-08-27,Storms And Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,Hamza,Sabry,7.0,Maadi,Inactive,2025-08-13
9183.0,1027,532,2025-03-28,2025-04-10,The Last Bookmark,Samir Zohdy,Friendship,337,2017.0,Oasis Books,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25
9049.0,1010,514,2025-09-08,Not Returned Yet,The Robot In Row Nine,Galal Mounir,Science Fiction,328,2023.0,Cairo Young Readers,Nour,Nabil,6.0,Maadi,Active,2024-05-15
9307.0,1072,501,2025-06-10,2025-07-09,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Seif,Zaki,9.0,Zamalek,Active,2025-10-21
9166.0,1032,519,2024-01-15,2024-01-24,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Nada,Zaki,7.0,Nasr City,Active,2025-10-19
9155.0,1028,525,2025-07-12,2025-07-18,Storms And Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,Hassan,Adel,9.0,Nasr City,Active,2025-11-12
9240.0,1050,525,2025-07-25,2025-08-24,Storms And Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10
9197.0,1030,501,2025-11-26,2025-12-01,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Reem,Osman,9.0,Nasr City,Active,2025-04-01
9375.0,1034,525,2025-10-27,2025-11-15,Storms And Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,Aya,Wahba,9.0,Nasr City,Active,2025-01-22
9114.0,1034,516,2025-03-02,2025-03-17,The Beekeeper'S Almanac,Hoda Bakry,Nature,241,2010.0,Nile Press,Aya,Wahba,9.0,Nasr City,Active,2025-01-22
9077.0,1008,514,2024-07-28,2024-08-12,The Robot In Row Nine,Galal Mounir,Science Fiction,328,2023.0,Cairo Young Readers,Ziad,Saleh,8.0,Maadi,Active,2025-10-28
9260.0,1044,518,2025-07-03,2025-07-27,The Ninth Lighthouse,Hani Nagati,Adventure,163,2011.0,Delta House,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19
9059.0,1016,518,2025-06-28,2025-07-27,The Ninth Lighthouse,Hani Nagati,Adventure,163,2011.0,Delta House,Dina,Rashad,8.0,Maadi,Active,2023-04-24
9332.0,1062,522,2024-07-03,Not Returned Yet,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,Tarek,Adel,7.0,Zamalek,Active,2023-01-22
9378.0,1018,501,2024-09-05,2024-09-21,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28
9179.0,1027,517,2024-11-19,2024-12-17,Shadows On The Corniche,Hani Nagati,Mystery,338,2015.0,Delta House,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25
9126.0,1034,529,2024-10-22,2024-10-28,Riddles Of The Red Sea,Sara Tantawy,Mystery,298,2024.0,Cairo Young Readers,Aya,Wahba,9.0,Nasr City,Active,2025-01-22
9072.0,1007,513,2025-03-05,2025-04-01,Circuits For Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Sherif,Fouad,6.0,Maadi,Active,2025-08-18
9080.0,1008,501,2024-03-20,2024-04-18,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Ziad,Saleh,8.0,Maadi,Active,2025-10-28
9298.0,1065,507,2025-06-18,2025-07-11,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12
9087.0,1020,511,2025-12-03,2025-12-13,Winter In Alexandria,Farida Anwar,Historical,117,2016.0,Nile Press,Rana,Fouad,6.0,Maadi,Active,2025-12-04
9006.0,1018,507,2025-06-26,2025-07-01,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28
9309.0,1068,511,2024-11-24,2024-12-12,Winter In Alexandria,Farida Anwar,Historical,117,2016.0,Nile Press,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24
9069.0,1010,505,2024-06-14,2024-07-10,Letters To The Nile,Aya Hafez,Historical,216,2024.0,Oasis Books,Nour,Nabil,6.0,Maadi,Active,2024-05-15
9216.0,1050,519,2024-08-07,Not Returned Yet,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10
9191.0,1027,505,2024-08-05,2024-08-29,Letters To The Nile,Aya Hafez,Historical,216,2024.0,Oasis Books,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25
9013.0,1002,501,2024-02-16,2024-02-29,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Fares,Saleh,9.0,Maadi,Active,Unknown
9061.0,1016,505,2025-04-28,2025-05-20,Letters To The Nile,Aya Hafez,Historical,216,2024.0,Oasis Books,Dina,Rashad,8.0,Maadi,Active,2023-04-24
9295.0,1061,513,2025-12-12,2026-01-01,Circuits For Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27
9363.0,1079,507,2024-12-23,2025-01-15,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Rana,Osman,8.0,Shubra,Active,2024-10-27
9102.0,1010,502,2024-10-05,Not Returned Yet,Desert Compass,Amina Darwish,Adventure,109,2018.0,Delta House,Nour,Nabil,6.0,Maadi,Active,2024-05-15
9287.0,1065,532,2024-04-26,2024-05-23,The Last Bookmark,Samir Zohdy,Friendship,337,2017.0,Oasis Books,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12
9330.0,1072,513,2025-04-11,2025-05-09,Circuits For Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Seif,Zaki,9.0,Zamalek,Active,2025-10-21
9178.0,1024,518,2025-08-21,2025-09-04,The Ninth Lighthouse,Hani Nagati,Adventure,163,2011.0,Delta House,Youssef,Hegazy,8.0,Nasr City,Inactive,2024-01-04
9175.0,1027,513,2025-03-04,2025-03-27,Circuits For Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25
9267.0,1047,530,2024-12-05,2024-12-20,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books,Sara,Rashad,9.0,Heliopolis,Inactive,2024-06-25
9159.0,1030,501,2024-12-11,Not Returned Yet,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Reem,Osman,9.0,Nasr City,Active,2025-04-01
9037.0,1008,509,2024-01-02,2024-01-22,Marbles And Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,Ziad,Saleh,8.0,Maadi,Active,2025-10-28
9264.0,1059,507,2025-02-01,2025-02-13,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Lina,Halim,7.0,Heliopolis,Active,2024-01-06
9254.0,1059,501,2025-10-23,2025-11-07,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Lina,Halim,7.0,Heliopolis,Active,2024-01-06
9259.0,1057,501,2025-11-16,2025-11-30,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12
9010.0,1009,513,2025-07-22,2025-08-16,Circuits For Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Hassan,Saleh,6.0,Maadi,Active,2025-04-25
9347.0,1075,519,2025-07-17,2025-07-31,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Malak,Fahmy,7.0,Shubra,Active,2024-10-28
9156.0,1032,503,2025-02-13,2025-03-14,The Lantern Maker,Adel Roushdy,Historical,259,2024.0,Nile Press,Nada,Zaki,7.0,Nasr City,Active,2025-10-19
9147.0,1028,512,2025-10-05,2025-11-01,The Cartographer'S Cat,Farida Anwar,Adventure,238,2022.0,Delta House,Hassan,Adel,9.0,Nasr City,Active,2025-11-12
9125.0,1039,501,2025-06-17,Not Returned Yet,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Nada,Riad,7.0,Nasr City,Active,Unknown
9168.0,1030,513,2025-09-13,2025-09-23,Circuits For Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Reem,Osman,9.0,Nasr City,Active,2025-04-01
9270.0,1057,517,2024-12-08,2024-12-30,Shadows On The Corniche,Hani Nagati,Mystery,338,2015.0,Delta House,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12
9068.0,1003,501,2025-11-14,2025-12-03,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23
9327.0,1065,513,2025-03-09,2025-04-01,Circuits For Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12
9273.0,1047,510,2024-12-07,2025-01-05,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers,Sara,Rashad,9.0,Heliopolis,Inactive,2024-06-25
9301.0,1062,519,2024-11-10,2024-11-23,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Tarek,Adel,7.0,Zamalek,Active,2023-01-22
9074.0,1003,501,2024-06-19,2024-07-06,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23
9368.0,1079,525,2025-02-12,2025-03-10,Storms And Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,Rana,Osman,8.0,Shubra,Active,2024-10-27
9233.0,1059,512,2024-12-08,2024-12-15,The Cartographer'S Cat,Farida Anwar,Adventure,238,2022.0,Delta House,Lina,Halim,7.0,Heliopolis,Active,2024-01-06
9200.0,1060,509,2024-12-08,Not Returned Yet,Marbles And Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,Layla,Wahba,7.0,Heliopolis,Active,2024-03-26
9349.0,1077,501,2024-03-04,2024-04-02,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Lina,Rashad,6.0,Shubra,Active,2023-07-08
9350.0,1080,501,2025-06-22,2025-07-17,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Bassel,Wahba,9.0,Shubra,Active,2023-12-28
9345.0,1075,507,2025-02-03,2025-03-01,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Malak,Fahmy,7.0,Shubra,Active,2024-10-28
9195.0,1024,507,2025-02-22,2025-03-17,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Youssef,Hegazy,8.0,Nasr City,Inactive,2024-01-04
9325.0,1072,519,2024-01-11,Not Returned Yet,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Seif,Zaki,9.0,Zamalek,Active,2025-10-21
9245.0,1044,519,2024-12-13,2024-12-21,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19
9146.0,1034,509,2025-02-23,2025-03-14,Marbles And Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,Aya,Wahba,9.0,Nasr City,Active,2025-01-22
9379.0,1062,501,2024-12-18,2024-12-26,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Tarek,Adel,7.0,Zamalek,Active,2023-01-22
9374.0,1080,505,2024-08-05,2024-08-12,Letters To The Nile,Aya Hafez,Historical,216,2024.0,Oasis Books,Bassel,Wahba,9.0,Shubra,Active,2023-12-28
9107.0,1024,505,2024-09-24,2024-10-12,Letters To The Nile,Aya Hafez,Historical,216,2024.0,Oasis Books,Youssef,Hegazy,8.0,Nasr City,Inactive,2024-01-04
9029.0,1005,507,2025-03-07,2025-03-29,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Youssef,Halim,9.0,Maadi,Active,2024-05-05
9108.0,1024,507,2025-02-02,2025-02-27,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Youssef,Hegazy,8.0,Nasr City,Inactive,2024-01-04
9201.0,1055,531,2025-11-24,2025-12-16,Voices In The Library,Samir Zohdy,Friendship,272,2018.0,Oasis Books,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04
9253.0,1058,507,2025-06-15,2025-07-10,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Lina,Mansour,8.0,Heliopolis,Active,2025-07-20
9334.0,1065,507,2025-12-20,2026-01-05,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12
9160.0,1030,501,2024-06-20,2024-07-07,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Reem,Osman,9.0,Nasr City,Active,2025-04-01
9180.0,1034,529,2024-07-27,2024-08-02,Riddles Of The Red Sea,Sara Tantawy,Mystery,298,2024.0,Cairo Young Readers,Aya,Wahba,9.0,Nasr City,Active,2025-01-22
9344.0,1076,507,2024-09-12,Not Returned Yet,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Dina,Wahba,7.0,Shubra,Active,2025-12-13
9004.0,1013,519,2025-07-27,2025-08-16,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Ziad,Fouad,9.0,Maadi,Active,2025-06-27
9224.0,1057,513,2025-05-25,Not Returned Yet,Circuits For Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12
9235.0,1047,516,2024-02-16,Not Returned Yet,The Beekeeper'S Almanac,Hoda Bakry,Nature,241,2010.0,Nile Press,Sara,Rashad,9.0,Heliopolis,Inactive,2024-06-25
9118.0,1030,507,2024-05-12,Not Returned Yet,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Reem,Osman,9.0,Nasr City,Active,2025-04-01
9381.0,1079,507,2025-05-30,2025-06-18,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Rana,Osman,8.0,Shubra,Active,2024-10-27
9071.0,1003,503,2024-03-25,2024-04-09,The Lantern Maker,Adel Roushdy,Historical,259,2024.0,Nile Press,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23
9220.0,1047,507,2025-08-04,Not Returned Yet,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Sara,Rashad,9.0,Heliopolis,Inactive,2024-06-25
9167.0,1028,503,2025-12-24,2026-01-02,The Lantern Maker,Adel Roushdy,Historical,259,2024.0,Nile Press,Hassan,Adel,9.0,Nasr City,Active,2025-11-12
9320.0,1073,501,2025-07-19,2025-08-13,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26
9300.0,1061,528,2024-08-15,2024-09-02,The Glass Beehive,Mona Kholoussy,Nature,114,2010.0,Delta House,Ziad,Fahmy,9.0,Zamalek,Inactive,2023-04-27
9364.0,1077,513,2024-08-18,2024-09-07,Circuits For Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Lina,Rashad,6.0,Shubra,Active,2023-07-08
9035.0,1020,501,2024-08-01,2024-08-23,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Rana,Fouad,6.0,Maadi,Active,2025-12-04
9382.0,1076,507,2025-02-26,2025-03-08,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Dina,Wahba,7.0,Shubra,Active,2025-12-13
9133.0,1034,519,2025-05-28,2025-06-24,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Aya,Wahba,9.0,Nasr City,Active,2025-01-22
9276.0,1050,514,2025-06-28,2025-07-08,The Robot In Row Nine,Galal Mounir,Science Fiction,328,2023.0,Cairo Young Readers,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10
9104.0,1018,507,2024-05-15,Not Returned Yet,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28
9367.0,1079,507,2024-03-19,2024-03-28,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Rana,Osman,8.0,Shubra,Active,2024-10-27
9373.0,1079,508,2024-03-20,2024-04-19,The Quiet Observatory,Dalia Serry,Science,306,2011.0,Oasis Books,Rana,Osman,8.0,Shubra,Active,2024-10-27
9217.0,1047,530,2024-04-07,Not Returned Yet,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books,Sara,Rashad,9.0,Heliopolis,Inactive,2024-06-25
9022.0,1010,507,2025-11-14,2025-12-03,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Nour,Nabil,6.0,Maadi,Active,2024-05-15
9065.0,1016,509,2024-12-21,Not Returned Yet,Marbles And Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,Dina,Rashad,8.0,Maadi,Active,2023-04-24
9099.0,1018,506,2025-10-10,2025-11-09,The Paper Boat Club,Aya Hafez,Friendship,183,2024.0,Nile Press,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28
9109.0,1034,512,2024-08-20,2024-09-14,The Cartographer'S Cat,Farida Anwar,Adventure,238,2022.0,Delta House,Aya,Wahba,9.0,Nasr City,Active,2025-01-22
9086.0,1018,501,2024-06-20,2024-06-29,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28
9089.0,1010,507,2025-06-22,2025-07-22,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Nour,Nabil,6.0,Maadi,Active,2024-05-15
9230.0,1050,501,2025-09-10,2025-10-07,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10
9062.0,1010,520,2024-07-28,2024-08-26,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,Nour,Nabil,6.0,Maadi,Active,2024-05-15
9076.0,1008,529,2025-12-12,2025-12-20,Riddles Of The Red Sea,Sara Tantawy,Mystery,298,2024.0,Cairo Young Readers,Ziad,Saleh,8.0,Maadi,Active,2025-10-28
9265.0,1049,513,2024-08-12,2024-09-10,Circuits For Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Ahmed,Gamal,6.0,Heliopolis,Active,2023-06-10
9258.0,1050,529,2025-12-07,2025-12-21,Riddles Of The Red Sea,Sara Tantawy,Mystery,298,2024.0,Cairo Young Readers,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10
9203.0,1057,501,2025-10-25,Not Returned Yet,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12
9041.0,1010,506,2025-02-22,2025-03-19,The Paper Boat Club,Aya Hafez,Friendship,183,2024.0,Nile Press,Nour,Nabil,6.0,Maadi,Active,2024-05-15
9154.0,1030,525,2025-05-18,2025-05-26,Storms And Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,Reem,Osman,9.0,Nasr City,Active,2025-04-01
9285.0,1071,513,2025-02-24,Not Returned Yet,Circuits For Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Jana,Hegazy,8.0,Zamalek,Active,2024-09-27
9121.0,1027,522,2025-02-24,2025-03-14,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25
9244.0,1050,507,2025-04-23,2025-05-06,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10
9275.0,1047,507,2025-09-21,2025-10-08,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Sara,Rashad,9.0,Heliopolis,Inactive,2024-06-25
9215.0,1044,507,2024-02-07,Not Returned Yet,Fossils And Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19
9268.0,1047,503,2025-06-16,2025-07-14,The Lantern Maker,Adel Roushdy,Historical,259,2024.0,Nile Press,Sara,Rashad,9.0,Heliopolis,Inactive,2024-06-25
9314.0,1072,522,2024-08-13,2024-09-02,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,Seif,Zaki,9.0,Zamalek,Active,2025-10-21
9299.0,1072,521,2024-01-04,2024-01-23,A Garden Of Equations,Karim Elwy,Science,211,2024.0,Cairo Young Readers,Seif,Zaki,9.0,Zamalek,Active,2025-10-21
9353.0,1075,528,2025-12-13,2025-12-30,The Glass Beehive,Mona Kholoussy,Nature,114,2010.0,Delta House,Malak,Fahmy,7.0,Shubra,Active,2024-10-28
9117.0,1026,501,2025-09-13,Not Returned Yet,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Nada,Saleh,7.0,Nasr City,Inactive,2023-11-16
9212.0,1044,512,2024-09-14,Not Returned Yet,The Cartographer'S Cat,Farida Anwar,Adventure,238,2022.0,Delta House,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19
9278.0,1047,506,2024-03-12,2024-04-02,The Paper Boat Club,Aya Hafez,Friendship,183,2024.0,Nile Press,Sara,Rashad,9.0,Heliopolis,Inactive,2024-06-25
9177.0,1027,513,2024-01-18,Not Returned Yet,Circuits For Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25
9044.0,1018,503,2024-10-07,Not Returned Yet,The Lantern Maker,Adel Roushdy,Historical,259,2024.0,Nile Press,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28
9329.0,1062,513,2025-03-06,Not Returned Yet,Circuits For Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,Tarek,Adel,7.0,Zamalek,Active,2023-01-22
9078.0,1008,521,2024-09-21,2024-10-12,A Garden Of Equations,Karim Elwy,Science,211,2024.0,Cairo Young Readers,Ziad,Saleh,8.0,Maadi,Active,2025-10-28
9032.0,1011,501,2024-11-24,2024-12-11,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,Menna,Halim,8.0,Maadi,Active,2024-04-22
9289.0,1072,522,2025-09-09,2025-09-19,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,Seif,Zaki,9.0,Zamalek,Active,2025-10-21
9138.0,1039,516,2025-08-22,2025-08-31,The Beekeeper'S Almanac,Hoda Bakry,Nature,241,2010.0,Nile Press,Nada,Riad,7.0,Nasr City,Active,Unknown
9306.0,1074,510,2024-08-03,2024-08-10,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers,Mostafa,Saleh,8.0,Zamalek,Active,2025-11-21
9239.0,1050,519,2025-02-10,2025-02-22,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Fares,Adel,6.0,Heliopolis,Inactive,2025-09-10
9226.0,1044,519,2025-03-18,Not Returned Yet,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,Sherif,Saleh,7.0,Heliopolis,Active,2024-02-19
9135.0,1034,506,2025-01-12,2025-01-28,The Paper Boat Club,Aya Hafez,Friendship,183,2024.0,Nile Press,Aya,Wahba,9.0,Nasr City,Active,2025-01-22
9023.0,1018,503,2025-08-04,2025-08-27,The Lantern Maker,Adel Roushdy,Historical,259,2024.0,Nile Press,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28
